dt1,open,high,low,close,volume
2022-10-12 09:00:00,1297.77,1306.87,1297.37,1302.99,17642.445
2022-10-12 10:00:00,1302.99,1304.49,1298.49,1299.99,10630.1996
2022-10-12 11:00:00,1299.98,1303.78,1297.44,1297.68,17493.9049
2022-10-12 12:00:00,1297.67,1305.59,1285.51,1294.6,42950.4571
2022-10-12 13:00:00,1294.59,1302.17,1290.66,1298.76,25725.6145
2022-10-12 14:00:00,1298.76,1301.56,1292.82,1296.41,18188.5168
2022-10-12 15:00:00,1296.4,1300.79,1295.91,1299.24,12777.5523
2022-10-12 16:00:00,1299.23,1300.01,1291.6,1294.66,11104.2918
2022-10-12 17:00:00,1294.65,1295.49,1289.5,1292.17,9424.8366
2022-10-12 18:00:00,1292.17,1299.24,1287.53,1296.04,31946.0207
2022-10-12 19:00:00,1296.04,1301.0,1295.44,1297.05,18583.671
2022-10-12 20:00:00,1297.05,1299.25,1296.51,1299.19,6076.4796
2022-10-12 21:00:00,1299.19,1302.97,1298.53,1299.86,12834.6959
2022-10-12 22:00:00,1299.87,1302.34,1294.19,1294.51,9914.5271
2022-10-12 23:00:00,1294.52,1296.29,1292.68,1294.44,8559.9361
2022-10-13 00:00:00,1294.44,1296.69,1292.22,1296.44,11282.8469
2022-10-13 01:00:00,1296.44,1299.15,1291.76,1292.72,12565.5089
2022-10-13 02:00:00,1292.73,1293.2,1282.05,1286.88,20459.897
2022-10-13 03:00:00,1286.88,1288.19,1285.07,1286.47,8510.7842
2022-10-13 04:00:00,1286.48,1286.48,1282.22,1284.55,8337.3837
2022-10-13 05:00:00,1284.56,1289.25,1279.28,1287.46,16738.6783
2022-10-13 06:00:00,1287.46,1288.94,1282.77,1284.07,12496.635
2022-10-13 07:00:00,1284.06,1284.07,1271.64,1277.43,32094.7947
2022-10-13 08:00:00,1277.44,1280.49,1273.55,1278.21,15424.0218
2022-10-13 09:00:00,1278.21,1279.76,1272.02,1273.52,13113.9441
2022-10-13 10:00:00,1273.52,1275.45,1220.41,1242.95,139087.2495
2022-10-13 11:00:00,1242.94,1252.55,1240.36,1243.09,43408.4151
2022-10-13 12:00:00,1243.09,1275.06,1190.0,1217.93,189450.9408
2022-10-13 13:00:00,1217.93,1226.95,1205.49,1222.56,50509.3543
2022-10-13 14:00:00,1222.55,1228.8,1218.0,1222.02,41740.2642
2022-10-13 15:00:00,1222.03,1267.14,1220.59,1256.9,99159.1557
2022-10-13 16:00:00,1256.9,1270.85,1251.23,1265.3,46467.1492
2022-10-13 17:00:00,1265.31,1282.28,1265.3,1275.1,38919.909
2022-10-13 18:00:00,1275.09,1290.0,1270.88,1285.68,43587.1604
2022-10-13 19:00:00,1285.67,1294.89,1283.67,1287.03,35981.5638
2022-10-13 20:00:00,1287.04,1301.58,1286.46,1293.65,27270.5009
2022-10-13 21:00:00,1293.65,1296.4,1289.63,1294.84,11633.7686
2022-10-13 22:00:00,1294.85,1297.94,1291.77,1292.43,12975.0928
2022-10-13 23:00:00,1292.42,1293.0,1285.59,1287.08,14403.2974
2022-10-14 00:00:00,1287.08,1292.96,1283.39,1290.24,17218.5062
2022-10-14 01:00:00,1290.23,1334.13,1290.11,1328.97,71510.2494
2022-10-14 02:00:00,1328.96,1336.9,1324.03,1332.61,38289.2647
2022-10-14 03:00:00,1332.61,1342.0,1327.74,1329.76,28583.4408
2022-10-14 04:00:00,1329.75,1332.2,1325.81,1327.1,19009.7991
2022-10-14 05:00:00,1327.09,1329.88,1320.24,1326.36,19956.3934
2022-10-14 06:00:00,1326.37,1329.71,1324.3,1325.76,12454.4353
2022-10-14 07:00:00,1325.76,1328.17,1316.36,1321.74,31422.0074
2022-10-14 08:00:00,1321.75,1325.25,1318.12,1321.58,20484.6261
2022-10-14 09:00:00,1321.58,1329.0,1316.55,1327.52,18017.6533
2022-10-14 10:00:00,1327.53,1334.0,1325.36,1330.39,25243.9882
2022-10-14 11:00:00,1330.38,1336.5,1325.68,1325.87,19179.9244
2022-10-14 12:00:00,1325.87,1343.12,1322.52,1338.74,45315.6094
2022-10-14 13:00:00,1338.74,1339.23,1328.01,1330.83,41654.2668
2022-10-14 14:00:00,1330.83,1330.91,1310.63,1320.3,70222.4264
2022-10-14 15:00:00,1320.31,1324.5,1305.89,1310.04,37360.9512
2022-10-14 16:00:00,1310.04,1313.22,1298.0,1304.63,39676.5732
2022-10-14 17:00:00,1304.63,1309.25,1300.62,1308.62,18059.8239
2022-10-14 18:00:00,1308.62,1308.63,1294.0,1300.22,26903.2126
2022-10-14 19:00:00,1300.21,1306.17,1295.0,1298.72,22313.9449
2022-10-14 20:00:00,1298.71,1304.07,1296.29,1300.93,11201.5789
2022-10-14 21:00:00,1300.93,1302.62,1290.0,1292.15,16398.466
2022-10-14 22:00:00,1292.15,1296.31,1290.32,1295.78,10543.1447
2022-10-14 23:00:00,1295.78,1298.82,1294.79,1296.27,8722.523
2022-10-15 00:00:00,1296.26,1300.25,1295.45,1295.97,8812.3449
2022-10-15 01:00:00,1295.97,1300.76,1293.52,1298.16,9058.3676
2022-10-15 02:00:00,1298.16,1300.76,1295.07,1299.0,8092.8702
2022-10-15 03:00:00,1299.0,1301.69,1297.36,1300.26,7500.1604
2022-10-15 04:00:00,1300.27,1301.15,1298.0,1298.52,5513.1646
2022-10-15 05:00:00,1298.52,1298.89,1292.25,1295.3,13263.7888
2022-10-15 06:00:00,1295.31,1296.18,1291.38,1293.56,8714.0622
2022-10-15 07:00:00,1293.55,1295.33,1290.54,1294.99,8909.0432
2022-10-15 08:00:00,1294.99,1295.24,1277.07,1280.47,28874.86
2022-10-15 09:00:00,1280.48,1284.7,1278.44,1280.22,18500.4773
2022-10-15 10:00:00,1280.22,1288.02,1277.01,1284.88,13973.8361
2022-10-15 11:00:00,1284.87,1287.95,1283.79,1287.42,6665.7721
2022-10-15 12:00:00,1287.41,1288.89,1284.8,1285.34,8028.6051
2022-10-15 13:00:00,1285.35,1290.59,1279.1,1288.96,17413.0986
2022-10-15 14:00:00,1288.97,1291.8,1285.44,1288.51,10902.8615
2022-10-15 15:00:00,1288.51,1288.99,1284.81,1286.08,7887.2064
2022-10-15 16:00:00,1286.09,1289.92,1282.86,1285.37,7627.347
2022-10-15 17:00:00,1285.38,1287.0,1281.62,1282.88,7833.0024
2022-10-15 18:00:00,1282.88,1285.64,1282.26,1283.17,7368.722
2022-10-15 19:00:00,1283.16,1283.68,1278.31,1282.47,17568.4788
2022-10-15 20:00:00,1282.46,1283.69,1279.23,1280.91,6585.7733
2022-10-15 21:00:00,1280.92,1280.92,1270.01,1275.56,18130.8582
2022-10-15 22:00:00,1275.55,1276.5,1270.52,1271.0,11719.0132
2022-10-15 23:00:00,1271.01,1279.83,1263.64,1274.92,28157.239
2022-10-16 00:00:00,1274.93,1281.86,1274.67,1281.56,11567.9416
2022-10-16 01:00:00,1281.55,1286.69,1278.46,1282.69,9713.0889
2022-10-16 02:00:00,1282.69,1285.8,1280.27,1281.93,6539.5587
2022-10-16 03:00:00,1281.92,1283.87,1280.97,1283.63,4272.067
2022-10-16 04:00:00,1283.63,1286.74,1282.74,1284.58,7200.261
2022-10-16 05:00:00,1284.59,1288.99,1282.89,1284.65,9757.5257
2022-10-16 06:00:00,1284.65,1284.83,1281.12,1284.24,5931.3806
2022-10-16 07:00:00,1284.24,1284.88,1281.76,1283.24,5797.5371
2022-10-16 08:00:00,1283.24,1290.27,1283.24,1288.87,11852.4559
2022-10-16 09:00:00,1288.88,1288.92,1284.4,1285.91,9355.0681
2022-10-16 10:00:00,1285.9,1286.47,1279.31,1281.68,12577.2886
2022-10-16 11:00:00,1281.68,1284.92,1280.84,1284.03,7978.2175
2022-10-16 12:00:00,1284.03,1284.76,1279.3,1282.0,9336.312
2022-10-16 13:00:00,1282.0,1285.77,1281.44,1284.65,8604.9275
2022-10-16 14:00:00,1284.65,1285.6,1280.19,1283.12,8268.207
2022-10-16 15:00:00,1283.13,1287.79,1282.97,1286.35,8622.729
2022-10-16 16:00:00,1286.36,1287.96,1283.31,1284.55,9279.5036
2022-10-16 17:00:00,1284.55,1286.89,1283.33,1284.34,6613.3009
2022-10-16 18:00:00,1284.34,1284.43,1281.57,1283.06,4111.5829
2022-10-16 19:00:00,1283.05,1308.93,1282.67,1308.09,43053.3957
2022-10-16 20:00:00,1308.09,1315.35,1304.82,1310.5,30278.8044
2022-10-16 21:00:00,1310.49,1314.6,1290.72,1293.25,20824.1749
2022-10-16 22:00:00,1293.25,1314.92,1290.62,1308.32,26825.09
2022-10-16 23:00:00,1308.32,1309.93,1302.34,1305.95,14960.9446
2022-10-17 00:00:00,1305.96,1308.25,1298.25,1303.38,16397.2365
2022-10-17 01:00:00,1303.39,1305.51,1296.07,1296.96,13817.6177
2022-10-17 02:00:00,1296.97,1302.02,1296.42,1299.87,9158.5084
2022-10-17 03:00:00,1299.86,1302.38,1295.64,1301.59,9720.8305
2022-10-17 04:00:00,1301.58,1305.78,1298.35,1305.04,13461.362
2022-10-17 05:00:00,1305.05,1309.33,1304.62,1308.59,12170.9554
2022-10-17 06:00:00,1308.59,1312.22,1306.3,1307.06,13540.45
2022-10-17 07:00:00,1307.06,1314.6,1306.72,1312.22,16659.4592
2022-10-17 08:00:00,1312.22,1313.84,1307.52,1308.98,13341.8369
2022-10-17 09:00:00,1308.98,1320.85,1308.5,1317.98,20877.2897
2022-10-17 10:00:00,1317.97,1323.59,1317.75,1319.45,21807.6066
2022-10-17 11:00:00,1319.45,1325.91,1314.49,1317.41,27144.2461
2022-10-17 12:00:00,1317.41,1322.85,1313.73,1319.53,18657.146
2022-10-17 13:00:00,1319.52,1337.67,1319.13,1331.41,54276.4764
2022-10-17 14:00:00,1331.41,1337.0,1323.3,1326.0,33212.2889
2022-10-17 15:00:00,1326.0,1333.13,1323.91,1329.18,27859.8273
2022-10-17 16:00:00,1329.18,1331.0,1318.35,1321.08,22136.0896
2022-10-17 17:00:00,1321.09,1323.61,1316.83,1320.84,22527.9719
2022-10-17 18:00:00,1320.84,1322.26,1315.31,1320.79,17708.2789
2022-10-17 19:00:00,1320.79,1325.66,1319.31,1325.54,15517.6963
2022-10-17 20:00:00,1325.55,1331.27,1324.19,1329.78,14614.6354
2022-10-17 21:00:00,1329.79,1333.48,1326.57,1330.63,9998.6044
2022-10-17 22:00:00,1330.63,1338.57,1326.35,1331.11,24195.8765
2022-10-17 23:00:00,1331.11,1334.17,1329.1,1331.4,11046.2035
2022-10-18 00:00:00,1331.39,1341.73,1329.33,1337.98,25464.9729
2022-10-18 01:00:00,1337.97,1339.93,1331.07,1332.83,16162.2854
2022-10-18 02:00:00,1332.82,1334.72,1327.6,1327.69,14705.9898
2022-10-18 03:00:00,1327.68,1337.39,1327.68,1333.31,18283.9432
2022-10-18 04:00:00,1333.3,1337.89,1331.69,1335.05,19044.0856
2022-10-18 05:00:00,1335.06,1335.64,1330.53,1331.68,10577.9654
